"week","distance","change","elap30","PAT","type","field","wind","good","date","kicker"
16,20,0,4.5833,1,0,0,0,1,121795,"DELGRECO"
16,27,1,25.3167,0,1,0,0,1,121795,"BONIOL"
16,40,1,14.9333,0,1,0,0,0,121795,"DALUISO"
16,20,0,0.2333,1,1,0,0,1,121795,"DALUISO"
16,23,0,26.3833,0,1,0,0,1,121795,"BONIOL"
16,45,0,19.7167,0,1,0,0,1,121795,"BONIOL"
16,20,0,14.8833,0,1,0,0,1,121795,"DALUISO"
16,27,1,5.2833,0,1,0,0,1,121795,"DALUISO"
16,35,1,0,0,1,0,0,1,121795,"BONIOL"
16,20,0,29.6333,1,1,1,0,1,121795,"BUTLER"
16,20,1,25.25,1,1,1,0,1,121795,"HUSTED"
16,20,0,14.3167,1,1,1,0,1,121795,"BUTLER"
16,50,0,7.4833,0,1,1,0,1,121795,"HUSTED"
16,26,0,1.7833,0,1,1,0,0,121795,"BUTLER"
16,20,0,23.5167,1,1,1,0,1,121795,"BUTLER"
16,23,0,17.3,0,1,1,0,1,121795,"BUTLER"
16,20,0,10.3833,1,1,1,0,1,121795,"BUTLER"
16,20,0,21.4833,1,1,1,0,0,121895,"WILKINS"
16,20,0,16.4167,1,1,1,0,1,121895,"WILKINS"
16,20,0,8.05,1,1,1,0,1,121895,"REVEIZ"
16,20,0,6.1667,1,1,1,0,0,121895,"WILKINS"
16,20,0,2.6667,1,1,1,0,1,121895,"REVEIZ"
16,20,1,23.2333,1,1,1,0,1,121895,"REVEIZ"
16,20,1,19.3333,0,1,1,0,1,121895,"WILKINS"
16,20,0,12.2333,1,1,1,0,1,121895,"WILKINS"
16,38,0,6.7,0,1,1,0,1,121895,"REVEIZ"
17,39,1,13.4333,0,1,0,0,1,122495,"DELGRECO"
17,33,0,1.8333,0,1,0,0,1,122495,"DELGRECO"
17,44,0,27.1833,0,1,0,0,1,122495,"CHRISTIE"
17,20,0,19.4,1,1,0,0,1,122495,"DELGRECO"
17,20,0,5.3667,1,1,0,0,1,122495,"CHRISTIE"
17,20,0,1.2333,1,1,0,0,1,122495,"CHRISTIE"
17,20,0,19.3667,1,1,1,0,1,122395,"HANSON"
17,33,0,5.0333,0,1,1,0,1,122395,"HANSON"
17,27,0,0.4167,0,1,1,0,1,122395,"HUSTED"
17,20,0,29.3667,1,1,1,0,1,122395,"HANSON"
17,39,0,15.1667,0,1,1,0,1,122395,"HANSON"
17,45,0,9.3667,0,1,1,0,1,122395,"HANSON"
17,20,0,7.2,1,1,1,0,1,122395,"HUSTED"
17,20,0,1.8333,1,1,1,0,1,122395,"HANSON"
17,20,0,24.4,1,0,0,0,1,122495,"WILKINS"
17,20,0,16.9667,1,0,0,0,1,122495,"WILKINS"
17,20,0,13.7333,1,0,0,0,1,122495,"ANDERSEN"
17,20,0,12.2667,1,0,0,0,1,122495,"WILKINS"
17,28,0,1.8333,0,0,0,0,1,122495,"ANDERSEN"
17,59,0,0.1333,0,0,0,0,1,122495,"ANDERSEN"
17,39,1,12.6333,0,0,0,0,1,122495,"WILKINS"
17,32,0,3.6,0,0,0,0,1,122495,"WILKINS"
17,20,0,29.75,1,1,1,0,1,122495,"ELLIOTT"
17,34,0,13.5833,0,1,1,0,1,122495,"PETERSON"
17,20,0,22.4167,0,1,1,0,1,122495,"ELLIOTT"
17,27,0,4.5667,0,1,1,0,1,122495,"ELLIOTT"
17,20,0,14.3,1,1,1,0,1,122495,"JACKE"
17,33,0,5.05,0,1,1,0,1,122495,"N_JOHNSN"
17,20,0,1.9333,1,1,1,0,1,122495,"JACKE"
17,20,0,24.4333,1,1,1,0,1,122495,"JACKE"
17,25,0,18.2,0,1,1,0,1,122495,"N_JOHNSN"
17,47,0,13.4333,0,1,1,0,1,122495,"JACKE"
17,20,0,26.8333,1,1,1,0,1,122495,"BUTLER"
17,40,0,18.6667,0,1,1,0,0,122495,"BUTLER"
17,20,1,14.9333,1,1,1,0,1,122495,"ANDERSON"
17,27,1,9.9167,0,1,1,0,1,122495,"BUTLER"
17,20,0,2.35,1,1,1,0,1,122495,"BUTLER"
17,20,0,13.9667,1,1,1,0,1,122495,"ANDERSON"
17,28,0,10.3,0,1,1,0,1,122495,"BUTLER"
17,37,0,1.15,0,1,1,0,0,122495,"BUTLER"
17,53,0,17.05,0,1,0,1,0,122495,"BRIEN"
17,34,0,14.9333,0,1,0,1,0,122495,"BRIEN"
17,23,0,20.8667,0,1,0,1,1,122495,"BRIEN"
17,20,1,24.5833,0,1,0,0,1,122495,"REVEIZ"
17,44,1,21.2667,0,1,0,0,1,122495,"PELFREY"
17,20,0,8.1333,1,1,0,0,1,122495,"REVEIZ"
17,20,0,7.6833,1,1,0,0,1,122495,"REVEIZ"
17,20,0,0.0333,1,1,0,0,1,122495,"REVEIZ"
17,20,0,26.1333,1,1,0,0,1,122495,"PELFREY"
17,20,0,18.3333,1,1,0,0,1,122495,"PELFREY"
17,38,0,11.1333,0,1,0,0,0,122495,"REVEIZ"
17,20,1,8.0167,1,1,0,0,1,122495,"PELFREY"
17,51,1,0,0,1,0,0,1,122495,"PELFREY"
17,42,1,27.3167,0,0,0,0,1,122495,"BIASUCCI"
17,33,1,22.7333,0,0,0,0,1,122495,"STOYANOV"
17,20,0,16.9667,1,0,0,0,1,122495,"STOYANOV"
17,27,0,10.3833,0,0,0,0,1,122495,"BIASUCCI"
17,20,0,7.1667,1,0,0,0,1,122495,"STOYANOV"
17,20,0,3.4667,1,0,0,0,1,122495,"STOYANOV"
17,48,0,0,0,0,0,0,1,122495,"STOYANOV"
17,20,0,17.9167,1,0,0,0,1,122495,"BIASUCCI"
17,32,0,15,0,0,0,0,0,122495,"BIASUCCI"
17,38,0,7.0167,0,0,0,0,1,122495,"BIASUCCI"
17,20,0,3.95,1,0,0,0,1,122495,"STOYANOV"
17,20,0,1.3167,1,0,0,0,1,122495,"STOYANOV"
17,42,1,26.3,0,1,1,0,1,122495,"HOLLIS"
17,20,0,19.0833,1,1,1,0,1,122495,"HOLLIS"
17,20,0,14.8167,1,1,1,0,1,122495,"STOVER"
17,21,0,3.6333,0,1,1,0,1,122495,"HOLLIS"
17,20,1,22.5333,1,1,1,0,1,122495,"STOVER"
17,20,1,1.2167,1,1,1,0,1,122495,"STOVER"
17,34,1,0,0,1,1,0,1,122495,"HOLLIS"
17,42,1,23.9,0,1,1,0,1,122495,"KASAY"
17,20,1,0.3667,1,1,1,0,1,122495,"KASAY"
17,20,0,18.8833,1,1,1,0,1,122495,"MURRAY"
17,20,0,0.5833,1,1,1,0,1,122495,"KASAY"
17,20,0,27.6333,1,1,1,0,1,122595,"BONIOL"
17,39,0,17.7,0,1,1,0,1,122595,"BONIOL"
17,20,0,7.5167,1,1,1,0,1,122595,"BONIOL"
17,20,0,26.5,1,1,1,0,1,122595,"G_DAVIS"
17,23,0,23.7833,0,1,1,0,1,122595,"G_DAVIS"
17,23,0,17.55,0,1,1,0,1,122595,"BONIOL"
17,20,0,5.8167,1,1,1,0,1,122595,"BONIOL"
17,30,0,7.0667,0,1,0,1,1,122395,"CARNEY"
17,20,0,0.2333,1,1,0,1,1,122395,"DALUISO"
17,20,0,24.85,1,1,0,1,1,122395,"CARNEY"
17,42,0,21.8333,0,1,0,1,0,122395,"DALUISO"
17,20,1,9.0667,1,1,0,1,1,122395,"CARNEY"
17,20,0,5.7333,1,1,0,1,1,122395,"CARNEY"
17,54,1,25.45,0,0,0,0,0,122395,"BAHR"
17,44,1,15.85,0,0,0,0,0,122395,"BLANCHAR"
17,20,0,1.9,1,0,0,0,1,122395,"BAHR"
17,55,0,0,0,0,0,0,0,122395,"BAHR"
17,20,1,17.9833,1,0,0,0,1,122395,"BLANCHAR"
17,35,1,10.3667,0,0,0,0,0,122395,"BLANCHAR"
17,50,1,2.3833,0,0,0,0,0,122395,"BAHR"
